origin,destination,flight_no,airline,operating_flight_no,operating_airline,scheduled_time,status,date,cargo
SAV,BOS,B6 450,JBU,B6 450,JBU,2025-11-26 12:08:00,Arr 1426,2025-11-26,False
BOS,MCO,B6 451,JBU,B6 451,JBU,2025-11-26 14:09:00,Arr 1739 (+10min),2025-11-26,False
MCO,BOS,B6 452,JBU,B6 452,JBU,2025-11-26 16:37:00,Arr 1913,2025-11-26,False
PBI,JFK,B6 454,JBU,B6 454,JBU,2025-11-26 17:40:00,Arr 2026,2025-11-26,False
LGA,PBI,B6 461,JBU,B6 461,JBU,2025-11-26 07:05:00,Arr 0956,2025-11-26,False
JFK,SRQ,B6 463,JBU,B6 463,JBU,2025-11-26 20:29:00,Arr 0002 (+24min),2025-11-26,False
SRQ,JFK,B6 464,JBU,B6 464,JBU,2025-11-26 06:00:00,Arr 0832,2025-11-26,False
BOS,FLL,B6 469,JBU,B6 469,JBU,2025-11-26 06:15:00,Arr 0950 (+12min),2025-11-26,False
FLL,BOS,B6 470,JBU,B6 470,JBU,2025-11-26 19:45:00,Arr 2234,2025-11-26,False
LGA,FLL,B6 471,JBU,B6 471,JBU,2025-11-26 12:30:00,Arr 1521,2025-11-26,False
FLL,LGA,B6 472,JBU,B6 472,JBU,2025-11-26 10:00:00,Arr 1241,2025-11-26,False
SFO,FLL,B6 478,JBU,B6 478,JBU,2025-11-26 13:20:00,Arr 2131,2025-11-26,False
BOS,RDU,B6 483,JBU,B6 483,JBU,2025-11-26 15:15:00,Arr 2045 (+200min),2025-11-26,False
RDU,BOS,B6 484,JBU,B6 484,JBU,2025-11-26 08:55:00,Arr 1124 (+32min),2025-11-26,False
JFK,ROC,B6 486,JBU,B6 486,JBU,2025-11-26 21:59:00,Arr 0116 (+107min),2025-11-26,False
BOS,LAX,B6 487,JBU,B6 487,JBU,2025-11-26 14:00:00,Arr 1717,2025-11-26,False
MCO,ORH,B6 488,JBU,B6 488,JBU,2025-11-26 08:30:00,Arr 1055,2025-11-26,False
BUF,LAX,B6 491,JBU,B6 491,JBU,2025-11-26 20:00:00,Arr 2224,2025-11-26,False
LAX,BUF,B6 492,JBU,B6 492,JBU,2025-11-26 23:31:00,Arr 0656,2025-11-26,False
LGA,MCO,B6 499,JBU,B6 499,JBU,2025-11-26 18:30:00,Arr 2237 (+67min),2025-11-26,False
BUF,JFK,B6 501,JBU,B6 501,JBU,2025-11-26 19:42:00,Arr 2235 (+81min),2025-11-26,False
JFK,SJU,B6 503,JBU,B6 503,JBU,2025-11-26 13:29:00,Arr 2101 (+160min),2025-11-26,False
EWR,FLL,B6 505,JBU,B6 505,JBU,2025-11-26 18:25:00,Arr 2138,2025-11-26,False
FLL,EWR,B6 506,JBU,B6 506,JBU,2025-11-26 06:06:00,Arr 0847,2025-11-26,False
JFK,LAS,B6 511,JBU,B6 511,JBU,2025-11-26 08:29:00,Arr 1103,2025-11-26,False
ISP,FLL,B6 513,JBU,B6 513,JBU,2025-11-26 18:56:00,Arr 2217 (+29min),2025-11-26,False
FLL,ISP,B6 514,JBU,B6 514,JBU,2025-11-26 15:10:00,Arr 1813 (+12min),2025-11-26,False
BOS,DFW,B6 515,JBU,B6 515,JBU,2025-11-26 07:19:00,Arr 1054,2025-11-26,False
BOS,JFK,B6 517,JBU,B6 517,JBU,2025-11-26 12:55:00,Arr 1414 (+2min),2025-11-26,False
JFK,ATL,B6 519,JBU,B6 519,JBU,2025-11-26 08:59:00,Arr 1125,2025-11-26,False
ATL,JFK,B6 520,JBU,B6 520,JBU,2025-11-26 15:45:00,Arr 1815 (+14min),2025-11-26,False
JFK,LAX,B6 523,JBU,B6 523,JBU,2025-11-26 07:00:00,Arr 1000,2025-11-26,False
PVD,SJU,B6 525,JBU,B6 525,JBU,2025-11-26 06:00:00,Arr 1035,2025-11-26,False
SJU,PVD,B6 526,JBU,B6 526,JBU,2025-11-26 21:50:00,Arr 0053,2025-11-26,False
BDL,TPA,B6 533,JBU,B6 533,JBU,2025-11-26 06:00:00,Arr 0859,2025-11-26,False
TPA,BDL,B6 534,JBU,B6 534,JBU,2025-11-26 20:01:00,Arr 2223,2025-11-26,False
DTW,BOS,B6 536,JBU,B6 536,JBU,2025-11-26 14:50:00,Arr 1614,2025-11-26,False
BOS,DTW,B6 537,JBU,B6 537,JBU,2025-11-26 11:35:00,Arr 1331,2025-11-26,False
CLE,BOS,B6 540,JBU,B6 540,JBU,2025-11-26 06:15:00,Arr 0740,2025-11-26,False
BOS,CLE,B6 541,JBU,B6 541,JBU,2025-11-26 20:59:00,Arr 0024 (+76min),2025-11-26,False
PBI,ISP,B6 544,JBU,B6 544,JBU,2025-11-26 10:55:00,Arr 1318,2025-11-26,False
ISP,PBI,B6 545,JBU,B6 545,JBU,2025-11-26 14:50:00,Arr 1753 (+12min),2025-11-26,False
MCO,ISP,B6 546,JBU,B6 546,JBU,2025-11-26 07:09:00,Arr 0934,2025-11-26,False
ISP,MCO,B6 547,JBU,B6 547,JBU,2025-11-26 10:43:00,Arr 1331,2025-11-26,False
TPA,HPN,B6 548,JBU,B6 548,JBU,2025-11-26 09:00:00,Arr 1141,2025-11-26,False
BOS,SAV,B6 549,JBU,B6 549,JBU,2025-11-26 10:20:00,Arr 1253,2025-11-26,False
SAV,BOS,B6 550,JBU,B6 550,JBU,2025-11-26 14:01:00,Arr 1558,2025-11-26,False
BOS,MCO,B6 551,JBU,B6 551,JBU,2025-11-26 12:55:00,Arr 1609,2025-11-26,False
FLL,SJU,B6 553,JBU,B6 553,JBU,2025-11-26 07:00:00,Arr 1014,2025-11-26,False
SJU,FLL,B6 554,JBU,B6 554,JBU,2025-11-26 13:46:00,Arr 1529,2025-11-26,False
FLL,BDL,B6 559,JBU,B6 559,JBU,2025-11-26 13:56:00,Arr 1642,2025-11-26,False
BOS,SJU,B6 561,JBU,B6 561,JBU,2025-11-26 22:50:00,Arr 0357 (+10min),2025-11-26,False
BOS,FLL,B6 569,JBU,B6 569,JBU,2025-11-26 16:32:00,Arr 2001,2025-11-26,False
MCO,RIC,B6 570,JBU,B6 570,JBU,2025-11-26 06:45:00,Arr 0826,2025-11-26,False
FLL,LGA,B6 572,JBU,B6 572,JBU,2025-11-26 20:45:00,Arr 2352 (+15min),2025-11-26,False
JFK,MSY,B6 575,JBU,B6 575,JBU,2025-11-26 13:16:00,Arr 1539,2025-11-26,False
MSY,JFK,B6 576,JBU,B6 576,JBU,2025-11-26 16:38:00,Arr 2035 (+1min),2025-11-26,False
FLL,SFO,B6 577,JBU,B6 577,JBU,2025-11-26 06:00:00,Arr 0920 (+1min),2025-11-26,False
SFO,FLL,B6 578,JBU,B6 578,JBU,2025-11-26 07:00:00,Arr 1518,2025-11-26,False
DCA,FLL,B6 579,JBU,B6 579,JBU,2025-11-26 10:45:00,Arr 1407 (+45min),2025-11-26,False
JFK,MCO,B6 583,JBU,B6 583,JBU,2025-11-26 06:30:00,Arr 0910,2025-11-26,False
JFK,RDU,B6 585,JBU,B6 585,JBU,2025-11-26 08:15:00,Arr 1001,2025-11-26,False
PIT,BOS,B6 586,JBU,B6 586,JBU,2025-11-26 14:53:00,Arr 1617,2025-11-26,False
LAX,BOS,B6 588,JBU,B6 588,JBU,2025-11-26 06:45:00,Arr 1449,2025-11-26,False
BOS,TPA,B6 591,JBU,B6 591,JBU,2025-11-26 15:19:00,Arr 1842,2025-11-26,False
HPN,MCO,B6 595,JBU,B6 595,JBU,2025-11-26 14:26:00,Arr 1715,2025-11-26,False
FLL,PVD,B6 596,JBU,B6 596,JBU,2025-11-26 19:25:00,Arr 2216,2025-11-26,False
PVD,FLL,B6 597,JBU,B6 597,JBU,2025-11-26 07:07:00,Arr 1009,2025-11-26,False
MCO,LGA,B6 598,JBU,B6 598,JBU,2025-11-26 07:00:00,Arr 1108 (+92min),2025-11-26,False
LAX,FLL,B6 600,JBU,B6 600,JBU,2025-11-26 12:00:00,Arr 1950,2025-11-26,False
JFK,FLL,B6 601,JBU,B6 601,JBU,2025-11-26 07:10:00,Arr 1030 (+12min),2025-11-26,False
FLL,JFK,B6 602,JBU,B6 602,JBU,2025-11-26 11:25:00,Arr 1508 (+49min),2025-11-26,False
EWR,FLL,B6 605,JBU,B6 605,JBU,2025-11-26 19:30:00,Arr 2325 (+49min),2025-11-26,False
FLL,EWR,B6 606,JBU,B6 606,JBU,2025-11-26 15:25:00,Arr 1832 (+5min),2025-11-26,False
FLL,LAS,B6 607,JBU,B6 607,JBU,2025-11-26 18:00:00,Arr 2021,2025-11-26,False
LAS,FLL,B6 608,JBU,B6 608,JBU,2025-11-26 23:59:00,Arr 0713,2025-11-26,False
HPN,FLL,B6 613,JBU,B6 613,JBU,2025-11-26 16:29:00,Arr 1950 (+18min),2025-11-26,False
JFK,SFO,B6 615,JBU,B6 615,JBU,2025-11-26 15:30:00,Arr 1847,2025-11-26,False
SFO,JFK,B6 616,JBU,B6 616,JBU,2025-11-26 23:39:00,Arr 0756,2025-11-26,False
JFK,BOS,B6 618,JBU,B6 618,JBU,2025-11-26 16:30:00,Arr 2048 (+180min),2025-11-26,False
JFK,LAX,B6 623,JBU,B6 623,JBU,2025-11-26 19:13:00,Arr 2246 (+18min),2025-11-26,False
CLE,BOS,B6 640,JBU,B6 640,JBU,2025-11-26 12:10:00,Arr 1338,2025-11-26,False
BOS,CLE,B6 641,JBU,B6 641,JBU,2025-11-26 09:15:00,Arr 1125,2025-11-26,False
BOS,MCO,B6 651,JBU,B6 651,JBU,2025-11-26 20:20:00,Arr 0007 (+25min),2025-11-26,False
MCO,BOS,B6 652,JBU,B6 652,JBU,2025-11-26 18:50:00,Arr 2348 (+117min),2025-11-26,False
FLL,SJU,B6 653,JBU,B6 653,JBU,2025-11-26 21:25:00,Arr 0058,2025-11-26,False
DCA,BOS,B6 654,JBU,B6 654,JBU,2025-11-26 10:00:00,Arr 1107,2025-11-26,False
SYR,MCO,B6 655,JBU,B6 655,JBU,2025-11-26 20:58:00,Arr 2353,2025-11-26,False
MCO,SYR,B6 656,JBU,B6 656,JBU,2025-11-26 17:17:00,Arr 1950,2025-11-26,False
FLL,PHX,B6 657,JBU,B6 657,JBU,2025-11-26 18:59:00,Arr 2152,2025-11-26,False
PHX,FLL,B6 658,JBU,B6 658,JBU,2025-11-26 23:42:00,Arr 0531,2025-11-26,False
HPN,PBI,B6 667,JBU,B6 667,JBU,2025-11-26 06:30:00,Arr 0905,2025-11-26,False
PBI,HPN,B6 668,JBU,B6 668,JBU,2025-11-26 20:46:00,Arr 2308,2025-11-26,False
FLL,BOS,B6 670,JBU,B6 670,JBU,2025-11-26 07:00:00,Arr 1005,2025-11-26,False
EWR,TPA,B6 673,JBU,B6 673,JBU,2025-11-26 09:38:00,Arr 1244 (+1min),2025-11-26,False
JFK,BDL,B6 675,JBU,B6 675,JBU,2025-11-26 21:45:00,Arr 2255 (+13min),2025-11-26,False
BDL,JFK,B6 676,JBU,B6 676,JBU,2025-11-26 07:10:00,Arr 0805,2025-11-26,False
JFK,JAX,B6 677,JBU,B6 677,JBU,2025-11-26 09:05:00,Arr 1146,2025-11-26,False
JAX,JFK,B6 678,JBU,B6 678,JBU,2025-11-26 12:37:00,Arr 1447,2025-11-26,False
JFK,MCO,B6 683,JBU,B6 683,JBU,2025-11-26 05:05:00,Arr 0743,2025-11-26,False
MCO,JFK,B6 684,JBU,B6 684,JBU,2025-11-26 18:09:00,Arr 2046,2025-11-26,False
JFK,RDU,B6 685,JBU,B6 685,JBU,2025-11-26 17:27:00,Arr 1916,2025-11-26,False
RDU,JFK,B6 686,JBU,B6 686,JBU,2025-11-26 10:54:00,Arr 1214,2025-11-26,False
BOS,LAX,B6 687,JBU,B6 687,JBU,2025-11-26 07:00:00,Arr 1011,2025-11-26,False
LAX,BOS,B6 688,JBU,B6 688,JBU,2025-11-26 11:47:00,Arr 1949,2025-11-26,False
TPA,BOS,B6 692,JBU,B6 692,JBU,2025-11-26 17:36:00,Arr 2013,2025-11-26,False
JFK,PIT,B6 695,JBU,B6 695,JBU,2025-11-26 13:30:00,Arr 1502,2025-11-26,False
ATL,BOS,B6 696,JBU,B6 696,JBU,2025-11-26 07:00:00,Arr 0907,2025-11-26,False
BOS,ATL,B6 697,JBU,B6 697,JBU,2025-11-26 17:29:00,Arr 2123 (+53min),2025-11-26,False
PIT,JFK,B6 698,JBU,B6 698,JBU,2025-11-26 16:08:00,Arr 1743 (+1min),2025-11-26,False
LAX,FLL,B6 700,JBU,B6 700,JBU,2025-11-26 21:15:00,Arr 0448,2025-11-26,False
FLL,LAX,B6 701,JBU,B6 701,JBU,2025-11-26 08:00:00,Arr 1037,2025-11-26,False
JFK,SJU,B6 703,JBU,B6 703,JBU,2025-11-26 18:50:00,Arr 0119 (+91min),2025-11-26,False
FLL,EWR,B6 706,JBU,B6 706,JBU,2025-11-26 20:05:00,Arr 0054 (+114min),2025-11-26,False
JFK,LAS,B6 711,JBU,B6 711,JBU,2025-11-26 19:54:00,Arr 2320 (+31min),2025-11-26,False
FLL,HPN,B6 714,JBU,B6 714,JBU,2025-11-26 20:20:00,Arr 0019 (+62min),2025-11-26,False
BOS,BUF,B6 715,JBU,B6 715,JBU,2025-11-26 11:37:00,Arr 1318 (+3min),2025-11-26,False
BUF,BOS,B6 716,JBU,B6 716,JBU,2025-11-26 14:10:00,Arr 1535,2025-11-26,False
BOS,JFK,B6 717,JBU,B6 717,JBU,2025-11-26 14:55:00,Arr 1645 (+33min),2025-11-26,False
JFK,ATL,B6 719,JBU,B6 719,JBU,2025-11-26 19:19:00,Arr 2211 (+15min),2025-11-26,False
ATL,JFK,B6 720,JBU,B6 720,JBU,2025-11-26 21:47:00,Arr 0049 (+50min),2025-11-26,False
BOS,PBI,B6 721,JBU,B6 721,JBU,2025-11-26 19:55:00,Arr 2250,2025-11-26,False
PBI,BOS,B6 722,JBU,B6 722,JBU,2025-11-26 05:45:00,Arr 0825,2025-11-26,False
JFK,LAX,B6 723,JBU,B6 723,JBU,2025-11-26 15:40:00,Arr 1840,2025-11-26,False
LAX,JFK,B6 724,JBU,B6 724,JBU,2025-11-26 10:28:00,Arr 1919 (+23min),2025-11-26,False
MCO,EWR,B6 728,JBU,B6 728,JBU,2025-11-26 17:13:00,Arr 1935,2025-11-26,False
BQN,MCO,B6 729,JBU,B6 729,JBU,2025-11-26 18:23:00,Arr 2021,2025-11-26,False
MCO,BQN,B6 730,JBU,B6 730,JBU,2025-11-26 12:29:00,Arr 1711 (+59min),2025-11-26,False
BOS,SFO,B6 733,JBU,B6 733,JBU,2025-11-26 21:25:00,Diverted,2025-11-26,False
SFO,BOS,B6 734,JBU,B6 734,JBU,2025-11-26 20:44:00,Arr 0446,2025-11-26,False
JFK,PHX,B6 735,JBU,B6 735,JBU,2025-11-26 17:29:00,Arr 2109,2025-11-26,False
PHX,JFK,B6 736,JBU,B6 736,JBU,2025-11-26 15:48:00,Arr 2211,2025-11-26,False
BDL,MCO,B6 737,JBU,B6 737,JBU,2025-11-26 05:30:00,Arr 0815,2025-11-26,False
JFK,BQN,B6 738,JBU,B6 738,JBU,2025-11-26 20:00:00,Arr 0109 (+18min),2025-11-26,False
JFK,SAV,B6 741,JBU,B6 741,JBU,2025-11-26 13:00:00,Arr 1539 (+15min),2025-11-26,False
SAV,JFK,B6 742,JBU,B6 742,JBU,2025-11-26 16:19:00,Arr 1836 (+9min),2025-11-26,False
JFK,PBI,B6 753,JBU,B6 753,JBU,2025-11-26 15:30:00,Arr 1850 (+18min),2025-11-26,False
SJU,FLL,B6 754,JBU,B6 754,JBU,2025-11-26 07:00:00,Arr 0841,2025-11-26,False
BOS,PHL,B6 759,JBU,B6 759,JBU,2025-11-26 14:14:00,Arr 1532,2025-11-26,False
PHL,BOS,B6 760,JBU,B6 760,JBU,2025-11-26 16:46:00,Arr 1748,2025-11-26,False
LGA,PBI,B6 761,JBU,B6 761,JBU,2025-11-26 15:50:00,Arr 1848,2025-11-26,False
MCO,PSE,B6 767,JBU,B6 767,JBU,2025-11-26 23:59:00,Arr 0453 (+62min),2025-11-26,False
PSE,MCO,B6 768,JBU,B6 768,JBU,2025-11-26 05:01:00,Arr 0701,2025-11-26,False
BOS,FLL,B6 769,JBU,B6 769,JBU,2025-11-26 08:15:00,Arr 1156 (+8min),2025-11-26,False
FLL,BOS,B6 770,JBU,B6 770,JBU,2025-11-26 21:10:00,Arr 0012,2025-11-26,False
JFK,MSY,B6 775,JBU,B6 775,JBU,2025-11-26 06:30:00,Arr 0853 (+1min),2025-11-26,False
MSY,JFK,B6 776,JBU,B6 776,JBU,2025-11-26 09:42:00,Arr 1321,2025-11-26,False
JFK,JAX,B6 777,JBU,B6 777,JBU,2025-11-26 16:33:00,Arr 1943 (+29min),2025-11-26,False
JAX,JFK,B6 778,JBU,B6 778,JBU,2025-11-26 20:09:00,Arr 2250 (+21min),2025-11-26,False
BOS,RDU,B6 783,JBU,B6 783,JBU,2025-11-26 21:05:00,Arr 0052 (+94min),2025-11-26,False
BOS,TPA,B6 791,JBU,B6 791,JBU,2025-11-26 09:30:00,Arr 1248,2025-11-26,False
TPA,BOS,B6 792,JBU,B6 792,JBU,2025-11-26 14:00:00,Arr 1644,2025-11-26,False
ATL,BOS,B6 796,JBU,B6 796,JBU,2025-11-26 09:45:00,Arr 1224 (+4min),2025-11-26,False
BOS,ATL,B6 797,JBU,B6 797,JBU,2025-11-26 06:00:00,Arr 0913 (+13min),2025-11-26,False
JFK,SJU,B6 803,JBU,B6 803,JBU,2025-11-26 20:59:00,Arr 0210 (+13min),2025-11-26,False
BOS,ORD,B6 811,JBU,B6 811,JBU,2025-11-26 17:35:00,Arr 1959 (+9min),2025-11-26,False
HPN,FLL,B6 813,JBU,B6 813,JBU,2025-11-26 07:00:00,Arr 0954,2025-11-26,False
FLL,HPN,B6 814,JBU,B6 814,JBU,2025-11-26 11:32:00,Arr 1435 (+5min),2025-11-26,False
SFO,JFK,B6 816,JBU,B6 816,JBU,2025-11-26 07:33:00,Arr 1552,2025-11-26,False
ATL,JFK,B6 819,JBU,B6 819,JBU,2025-11-26 18:54:00,Arr 2108,2025-11-26,False
JFK,DTW,B6 820,JBU,B6 820,JBU,2025-11-26 20:45:00,Arr 0032 (+95min),2025-11-26,False
BOS,PBI,B6 821,JBU,B6 821,JBU,2025-11-26 05:40:00,Arr 0833,2025-11-26,False
PBI,BOS,B6 822,JBU,B6 822,JBU,2025-11-26 14:37:00,Arr 1721,2025-11-26,False
MCO,EWR,B6 828,JBU,B6 828,JBU,2025-11-26 20:17:00,Arr 2241,2025-11-26,False
SJU,MCO,B6 834,JBU,B6 834,JBU,2025-11-26 05:01:00,Arr 0658,2025-11-26,False
JFK,BQN,B6 838,JBU,B6 838,JBU,2025-11-26 06:45:00,Arr 1116,2025-11-26,False
BQN,JFK,B6 839,JBU,B6 839,JBU,2025-11-26 12:37:00,Arr 1526,2025-11-26,False
JFK,SAV,B6 841,JBU,B6 841,JBU,2025-11-26 07:42:00,Arr 0958,2025-11-26,False
SAV,JFK,B6 842,JBU,B6 842,JBU,2025-11-26 10:48:00,Arr 1241,2025-11-26,False
BOS,SYR,B6 845,JBU,B6 845,JBU,2025-11-26 21:53:00,Arr 2322 (+8min),2025-11-26,False
BOS,MCO,B6 851,JBU,B6 851,JBU,2025-11-26 09:20:00,Arr 1224,2025-11-26,False
MCO,BOS,B6 852,JBU,B6 852,JBU,2025-11-26 13:55:00,Arr 1637,2025-11-26,False
PBI,JFK,B6 854,JBU,B6 854,JBU,2025-11-26 07:15:00,Arr 0930,2025-11-26,False
SYR,MCO,B6 855,JBU,B6 855,JBU,2025-11-26 09:44:00,Arr 1227,2025-11-26,False
FLL,PHX,B6 857,JBU,B6 857,JBU,2025-11-26 08:25:00,Arr 1115,2025-11-26,False
PHX,FLL,B6 858,JBU,B6 858,JBU,2025-11-26 12:45:00,Arr 1846,2025-11-26,False
BOS,PHL,B6 859,JBU,B6 859,JBU,2025-11-26 17:18:00,Arr 1854,2025-11-26,False
PHL,BOS,B6 860,JBU,B6 860,JBU,2025-11-26 19:56:00,Arr 2130 (+13min),2025-11-26,False
BOS,SJU,B6 861,JBU,B6 861,JBU,2025-11-26 05:01:00,Arr 0938,2025-11-26,False
SJU,BOS,B6 862,JBU,B6 862,JBU,2025-11-26 17:15:00,Arr 2137 (+71min),2025-11-26,False
BUF,FLL,B6 865,JBU,B6 865,JBU,2025-11-26 07:25:00,Arr 1018,2025-11-26,False
FLL,BUF,B6 866,JBU,B6 866,JBU,2025-11-26 15:59:00,Arr 1831,2025-11-26,False
FLL,BOS,B6 870,JBU,B6 870,JBU,2025-11-26 06:00:00,Arr 0859,2025-11-26,False
TPA,EWR,B6 874,JBU,B6 874,JBU,2025-11-26 13:31:00,Arr 1647 (+34min),2025-11-26,False
JFK,MCO,B6 883,JBU,B6 883,JBU,2025-11-26 08:50:00,Arr 1145,2025-11-26,False
MCO,JFK,B6 884,JBU,B6 884,JBU,2025-11-26 19:09:00,Arr 2254 (+64min),2025-11-26,False
RDU,JFK,B6 886,JBU,B6 886,JBU,2025-11-26 20:12:00,Arr 2223 (+26min),2025-11-26,False
BOS,TPA,B6 891,JBU,B6 891,JBU,2025-11-26 06:00:00,Arr 0921,2025-11-26,False
ATL,BOS,B6 896,JBU,B6 896,JBU,2025-11-26 21:25:00,Arr 0022 (+31min),2025-11-26,False
BUF,JFK,B6 901,JBU,B6 901,JBU,2025-11-26 13:35:00,Arr 1445,2025-11-26,False
JFK,BUF,B6 902,JBU,B6 902,JBU,2025-11-26 11:10:00,Arr 1224,2025-11-26,False
SJU,JFK,B6 904,JBU,B6 904,JBU,2025-11-26 09:40:00,Arr 1221,2025-11-26,False
EWR,FLL,B6 905,JBU,B6 905,JBU,2025-11-26 10:05:00,Arr 1313,2025-11-26,False
FLL,EWR,B6 906,JBU,B6 906,JBU,2025-11-26 14:21:00,Arr 1714,2025-11-26,False
BOS,BUF,B6 915,JBU,B6 915,JBU,2025-11-26 08:12:00,Arr 0927,2025-11-26,False
BUF,BOS,B6 916,JBU,B6 916,JBU,2025-11-26 10:38:00,Arr 1137,2025-11-26,False
JFK,BOS,B6 918,JBU,B6 918,JBU,2025-11-26 20:00:00,Arr 0002 (+162min),2025-11-26,False
BOS,SAN,B6 919,JBU,B6 919,JBU,2025-11-26 08:00:00,Arr 1051,2025-11-26,False
SAN,BOS,B6 920,JBU,B6 920,JBU,2025-11-26 12:48:00,Arr 2052,2025-11-26,False
RDU,FLL,B6 925,JBU,B6 925,JBU,2025-11-26 12:56:00,Arr 1448,2025-11-26,False
FLL,RDU,B6 926,JBU,B6 926,JBU,2025-11-26 09:40:00,Arr 1156 (+9min),2025-11-26,False
EWR,MCO,B6 927,JBU,B6 927,JBU,2025-11-26 06:00:00,Arr 0849,2025-11-26,False
IAH,BOS,B6 932,JBU,B6 932,JBU,2025-11-26 20:10:00,Arr 0044,2025-11-26,False
BOS,SFO,B6 933,JBU,B6 933,JBU,2025-11-26 10:55:00,Arr 1408,2025-11-26,False
SFO,BOS,B6 934,JBU,B6 934,JBU,2025-11-26 16:10:00,Arr 0016,2025-11-26,False
CLE,BOS,B6 940,JBU,B6 940,JBU,2025-11-26 17:15:00,Arr 2108 (+127min),2025-11-26,False
BOS,CLE,B6 941,JBU,B6 941,JBU,2025-11-26 14:10:00,Arr 1822 (+123min),2025-11-26,False
LAS,JFK,B6 948,JBU,B6 948,JBU,2025-11-26 23:59:00,Arr 0749,2025-11-26,False
SJU,FLL,B6 954,JBU,B6 954,JBU,2025-11-26 05:24:00,Arr 0705,2025-11-26,False
BDL,FLL,B6 959,JBU,B6 959,JBU,2025-11-26 06:45:00,Arr 1022 (+32min),2025-11-26,False
LGA,PBI,B6 961,JBU,B6 961,JBU,2025-11-26 10:22:00,Arr 1453 (+94min),2025-11-26,False
PBI,LGA,B6 962,JBU,B6 962,JBU,2025-11-26 08:00:00,Arr 1033,2025-11-26,False
HPN,PBI,B6 967,JBU,B6 967,JBU,2025-11-26 08:45:00,Arr 1127,2025-11-26,False
PBI,HPN,B6 968,JBU,B6 968,JBU,2025-11-26 06:15:00,Arr 0839,2025-11-26,False
RIC,MCO,B6 969,JBU,B6 969,JBU,2025-11-26 22:42:00,Arr 0049,2025-11-26,False
JFK,BNA,B6 973,JBU,B6 973,JBU,2025-11-26 16:57:00,Arr 2000 (+91min),2025-11-26,False
BNA,JFK,B6 974,JBU,B6 974,JBU,2025-11-26 19:26:00,Arr 2349 (+62min),2025-11-26,False
RDU,BOS,B6 984,JBU,B6 984,JBU,2025-11-26 05:45:00,Arr 0733,2025-11-26,False
BOS,PIT,B6 985,JBU,B6 985,JBU,2025-11-26 15:25:00,Arr 1711,2025-11-26,False
PIT,BOS,B6 986,JBU,B6 986,JBU,2025-11-26 18:16:00,Arr 2006 (+11min),2025-11-26,False
ORH,MCO,B6 987,JBU,B6 987,JBU,2025-11-26 12:07:00,Arr 1510,2025-11-26,False
LAX,BOS,B6 988,JBU,B6 988,JBU,2025-11-26 22:15:00,Arr 0646 (+2min),2025-11-26,False
BOS,DEN,B6 993,JBU,B6 993,JBU,2025-11-26 19:32:00,Arr 2146,2025-11-26,False
DEN,BOS,B6 994,JBU,B6 994,JBU,2025-11-26 23:17:00,Arr 0428,2025-11-26,False
MCO,LGA,B6 998,JBU,B6 998,JBU,2025-11-26 18:57:00,Arr 2139 (+9min),2025-11-26,False
FLL,JFK,B6 1002,JBU,B6 1002,JBU,2025-11-26 09:55:00,Arr 1250 (+5min),2025-11-26,False
JFK,SJU,B6 1003,JBU,B6 1003,JBU,2025-11-26 11:29:00,Arr 1617,2025-11-26,False
SJU,JFK,B6 1004,JBU,B6 1004,JBU,2025-11-26 14:26:00,Arr 1723,2025-11-26,False
BNA,BOS,B6 1006,JBU,B6 1006,JBU,2025-11-26 09:46:00,Diverted,2025-11-26,False
BOS,BNA,B6 1007,JBU,B6 1007,JBU,2025-11-26 07:00:00,Arr 0909 (+8min),2025-11-26,False
EWR,RSW,B6 1011,JBU,B6 1011,JBU,2025-11-26 21:00:00,Arr 0013 (+4min),2025-11-26,False
ORD,BOS,B6 1012,JBU,B6 1012,JBU,2025-11-26 20:45:00,Arr 0001,2025-11-26,False
BOS,JFK,B6 1017,JBU,B6 1017,JBU,2025-11-26 20:20:00,Arr 2305 (+81min),2025-11-26,False
BOS,PBI,B6 1021,JBU,B6 1021,JBU,2025-11-26 15:23:00,Arr 2035 (+112min),2025-11-26,False
PBI,BOS,B6 1022,JBU,B6 1022,JBU,2025-11-26 19:40:00,Arr 0036 (+109min),2025-11-26,False
JFK,TPA,B6 1025,JBU,B6 1025,JBU,2025-11-26 20:50:00,Arr 0021 (+23min),2025-11-26,False
TPA,JFK,B6 1026,JBU,B6 1026,JBU,2025-11-26 10:00:00,Arr 1217,2025-11-26,False
JFK,RSW,B6 1029,JBU,B6 1029,JBU,2025-11-26 10:07:00,Arr 1329 (+7min),2025-11-26,False
RSW,JFK,B6 1030,JBU,B6 1030,JBU,2025-11-26 14:08:00,Arr 1646,2025-11-26,False
MCO,SJU,B6 1033,JBU,B6 1033,JBU,2025-11-26 17:35:00,Arr 2219 (+50min),2025-11-26,False
SJU,MCO,B6 1034,JBU,B6 1034,JBU,2025-11-26 07:09:00,Arr 0919,2025-11-26,False
SJU,STT,B6 1036,JBU,B6 1036,JBU,2025-11-26 14:08:00,Arr 1652 (+124min),2025-11-26,False
BOS,DTW,B6 1037,JBU,B6 1037,JBU,2025-11-26 08:49:00,Arr 1054,2025-11-26,False
BOS,AUS,B6 1039,JBU,B6 1039,JBU,2025-11-26 13:15:00,Arr 1709 (+17min),2025-11-26,False
PBI,EWR,B6 1044,JBU,B6 1044,JBU,2025-11-26 22:40:00,Arr 0102,2025-11-26,False
