origin,destination,flight_no,airline,operating_flight_no,operating_airline,scheduled_time,status,date,cargo
MCO,RDU,F9 1554,FFT,F9 1554,FFT,2025-11-27 06:30:00,Arr 0815,2025-11-27,False
CLT,MCO,F9 1555,FFT,F9 1555,FFT,2025-11-27 18:09:00,Arr 1938,2025-11-27,False
MCO,CLT,F9 1556,FFT,F9 1556,FFT,2025-11-27 15:20:00,Arr 1638,2025-11-27,False
MCO,ATL,F9 1563,FFT,F9 1563,FFT,2025-11-27 06:00:00,Arr 0733,2025-11-27,False
MCO,CVG,F9 1565,FFT,F9 1565,FFT,2025-11-27 08:42:00,Arr 1106 (+6min),2025-11-27,False
PHX,SAN,F9 1571,FFT,F9 1571,FFT,2025-11-27 07:35:00,Arr 0738,2025-11-27,False
SAN,PHX,F9 1572,FFT,F9 1572,FFT,2025-11-27 08:39:00,Arr 1043,2025-11-27,False
ORD,ATL,F9 1596,FFT,F9 1596,FFT,2025-11-27 06:00:00,Arr 0912,2025-11-27,False
CRP,DEN,F9 1597,FFT,F9 1597,FFT,2025-11-27 15:40:00,Arr 1702,2025-11-27,False
DEN,CRP,F9 1598,FFT,F9 1598,FFT,2025-11-27 11:07:00,Arr 1426,2025-11-27,False
JFK,DEN,F9 1599,FFT,F9 1599,FFT,2025-11-27 13:01:00,Arr 1536,2025-11-27,False
DEN,JFK,F9 1600,FFT,F9 1600,FFT,2025-11-27 06:22:00,Arr 1147,2025-11-27,False
LAS,DFW,F9 1650,FFT,F9 1650,FFT,2025-11-27 00:59:00,Arr 0617 (+29min),2025-11-27,False
MCO,SAT,F9 1653,FFT,F9 1653,FFT,2025-11-27 16:30:00,Arr 1810,2025-11-27,False
SAT,MCO,F9 1654,FFT,F9 1654,FFT,2025-11-27 19:38:00,Arr 2235,2025-11-27,False
RDU,ATL,F9 1669,FFT,F9 1669,FFT,2025-11-27 19:15:00,Arr 2113 (+13min),2025-11-27,False
ATL,RDU,F9 1670,FFT,F9 1670,FFT,2025-11-27 21:59:00,Arr 2309,2025-11-27,False
BDL,MCO,F9 1683,FFT,F9 1683,FFT,2025-11-27 20:27:00,Arr 2320,2025-11-27,False
BUF,MCO,F9 1691,FFT,F9 1691,FFT,2025-11-27 11:40:00,Arr 1427,2025-11-27,False
MCO,BUF,F9 1692,FFT,F9 1692,FFT,2025-11-27 08:00:00,Arr 1037,2025-11-27,False
CMH,DEN,F9 1693,FFT,F9 1693,FFT,2025-11-27 20:21:00,Arr 2124,2025-11-27,False
DEN,CMH,F9 1694,FFT,F9 1694,FFT,2025-11-27 14:48:00,Arr 1933,2025-11-27,False
MCO,CVG,F9 1713,FFT,F9 1713,FFT,2025-11-27 15:39:00,Arr 1742,2025-11-27,False
CVG,MCO,F9 1714,FFT,F9 1714,FFT,2025-11-27 05:15:00,Arr 0720,2025-11-27,False
PHL,SJU,F9 1726,FFT,F9 1726,FFT,2025-11-27 16:02:00,Arr 2036,2025-11-27,False
MCO,DEN,F9 1733,FFT,F9 1733,FFT,2025-11-27 06:00:00,Arr 0834 (+15min),2025-11-27,False
MCO,SJU,F9 1746,FFT,F9 1746,FFT,2025-11-27 17:15:00,Arr 2200 (+48min),2025-11-27,False
DEN,PHX,F9 1747,FFT,F9 1747,FFT,2025-11-27 21:17:00,Arr 2251,2025-11-27,False
CVG,MCO,F9 1750,FFT,F9 1750,FFT,2025-11-27 17:13:00,Arr 1910,2025-11-27,False
IAH,LAX,F9 1755,FFT,F9 1755,FFT,2025-11-27 10:39:00,Arr 1223 (+15min),2025-11-27,False
LAX,IAH,F9 1756,FFT,F9 1756,FFT,2025-11-27 13:43:00,Arr 1910 (+10min),2025-11-27,False
MCO,RDU,F9 1786,FFT,F9 1786,FFT,2025-11-27 15:52:00,Arr 1731,2025-11-27,False
PHL,PIT,F9 1791,FFT,F9 1791,FFT,2025-11-27 13:25:00,Arr 1422,2025-11-27,False
PIT,PHL,F9 1792,FFT,F9 1792,FFT,2025-11-27 15:47:00,Arr 1711 (+8min),2025-11-27,False
PHL,MCO,F9 1807,FFT,F9 1807,FFT,2025-11-27 08:37:00,Arr 1113,2025-11-27,False
JFK,MIA,F9 1809,FFT,F9 1809,FFT,2025-11-27 06:00:00,Arr 0919 (+3min),2025-11-27,False
MIA,JFK,F9 1810,FFT,F9 1810,FFT,2025-11-27 21:40:00,Arr 0020,2025-11-27,False
AUS,DEN,F9 1815,FFT,F9 1815,FFT,2025-11-27 06:45:00,Arr 0800,2025-11-27,False
DEN,AUS,F9 1816,FFT,F9 1816,FFT,2025-11-27 11:23:00,Arr 1419,2025-11-27,False
CLE,LAS,F9 1821,FFT,F9 1821,FFT,2025-11-27 14:21:00,Arr 1715 (+65min),2025-11-27,False
SJU,MCO,F9 1823,FFT,F9 1823,FFT,2025-11-27 03:59:00,Arr 0546,2025-11-27,False
MCO,SJU,F9 1824,FFT,F9 1824,FFT,2025-11-27 10:42:00,Arr 1440 (+2min),2025-11-27,False
TPA,CLE,F9 1832,FFT,F9 1832,FFT,2025-11-27 15:12:00,Arr 1732,2025-11-27,False
SFO,LAS,F9 1850,FFT,F9 1850,FFT,2025-11-27 06:00:00,Arr 0823 (+42min),2025-11-27,False
DEN,OKC,F9 1864,FFT,F9 1864,FFT,2025-11-27 15:58:00,Arr 1803,2025-11-27,False
JFK,ATL,F9 1871,FFT,F9 1871,FFT,2025-11-27 10:00:00,Arr 1231,2025-11-27,False
ATL,JFK,F9 1872,FFT,F9 1872,FFT,2025-11-27 06:46:00,Arr 0832,2025-11-27,False
DEN,OMA,F9 1874,FFT,F9 1874,FFT,2025-11-27 16:56:00,Arr 1946 (+19min),2025-11-27,False
MCO,LAS,F9 1875,FFT,F9 1875,FFT,2025-11-27 07:50:00,Arr 0948,2025-11-27,False
LAS,MCO,F9 1876,FFT,F9 1876,FFT,2025-11-27 23:00:00,Arr 0627,2025-11-27,False
IAH,ORD,F9 1882,FFT,F9 1882,FFT,2025-11-27 10:12:00,Arr 1253,2025-11-27,False
MDW,DFW,F9 1887,FFT,F9 1887,FFT,2025-11-27 05:30:00,Arr 0758,2025-11-27,False
DFW,MDW,F9 1888,FFT,F9 1888,FFT,2025-11-27 09:10:00,Arr 1106,2025-11-27,False
MCO,CLE,F9 1915,FFT,F9 1915,FFT,2025-11-27 05:20:00,Arr 0732,2025-11-27,False
DEN,CLE,F9 1918,FFT,F9 1918,FFT,2025-11-27 06:00:00,Arr 1055,2025-11-27,False
OKC,DEN,F9 1927,FFT,F9 1927,FFT,2025-11-27 19:18:00,Arr 1933,2025-11-27,False
ATL,SFO,F9 1949,FFT,F9 1949,FFT,2025-11-27 16:48:00,Arr 1910,2025-11-27,False
BQN,MCO,F9 1953,FFT,F9 1953,FFT,2025-11-27 03:55:00,Arr 0548,2025-11-27,False
MCO,BQN,F9 1954,FFT,F9 1954,FFT,2025-11-27 23:15:00,Arr 0233,2025-11-27,False
FLL,DFW,F9 1973,FFT,F9 1973,FFT,2025-11-27 17:01:00,Arr 1949 (+23min),2025-11-27,False
DFW,FLL,F9 1974,FFT,F9 1974,FFT,2025-11-27 11:10:00,Arr 1444,2025-11-27,False
DEN,LAS,F9 1993,FFT,F9 1993,FFT,2025-11-27 10:08:00,Arr 1055,2025-11-27,False
LAS,DEN,F9 1994,FFT,F9 1994,FFT,2025-11-27 00:59:00,Arr 0600 (+122min),2025-11-27,False
DTW,FLL,F9 2007,FFT,F9 2007,FFT,2025-11-27 14:52:00,Cancelled,2025-11-27,False
FLL,DTW,F9 2008,FFT,F9 2008,FFT,2025-11-27 18:42:00,Cancelled,2025-11-27,False
TTN,MCO,F9 2013,FFT,F9 2013,FFT,2025-11-27 12:44:00,Arr 1520,2025-11-27,False
MCO,TTN,F9 2014,FFT,F9 2014,FFT,2025-11-27 09:15:00,Arr 1116,2025-11-27,False
LAS,STL,F9 2018,FFT,F9 2018,FFT,2025-11-27 15:50:00,Arr 2034,2025-11-27,False
ATL,MSY,F9 2051,FFT,F9 2051,FFT,2025-11-27 09:35:00,Arr 1011,2025-11-27,False
MSY,ATL,F9 2052,FFT,F9 2052,FFT,2025-11-27 11:45:00,Arr 1402,2025-11-27,False
PHL,RDU,F9 2059,FFT,F9 2059,FFT,2025-11-27 06:40:00,Arr 0757,2025-11-27,False
RDU,PHL,F9 2060,FFT,F9 2060,FFT,2025-11-27 09:11:00,Arr 1019,2025-11-27,False
LAS,SMF,F9 2069,FFT,F9 2069,FFT,2025-11-27 11:40:00,Arr 1300,2025-11-27,False
SMF,LAS,F9 2070,FFT,F9 2070,FFT,2025-11-27 16:17:00,Arr 1727,2025-11-27,False
RDU,PHL,F9 2072,FFT,F9 2072,FFT,2025-11-27 19:38:00,Arr 2028,2025-11-27,False
SJU,ATL,F9 2081,FFT,F9 2081,FFT,2025-11-27 06:01:00,Arr 1024 (+75min),2025-11-27,False
ATL,SJU,F9 2082,FFT,F9 2082,FFT,2025-11-27 10:19:00,Arr 1512 (+12min),2025-11-27,False
RIC,ATL,F9 2085,FFT,F9 2085,FFT,2025-11-27 13:22:00,Arr 1449,2025-11-27,False
ATL,RIC,F9 2086,FFT,F9 2086,FFT,2025-11-27 10:25:00,Arr 1202 (+4min),2025-11-27,False
SAT,DEN,F9 2097,FFT,F9 2097,FFT,2025-11-27 15:23:00,Arr 1619,2025-11-27,False
DEN,PHX,F9 2105,FFT,F9 2105,FFT,2025-11-27 13:21:00,Arr 1509,2025-11-27,False
MIA,DFW,F9 2135,FFT,F9 2135,FFT,2025-11-27 07:12:00,Arr 0916,2025-11-27,False
DFW,MIA,F9 2136,FFT,F9 2136,FFT,2025-11-27 18:25:00,Arr 2157,2025-11-27,False
PHX,DEN,F9 2142,FFT,F9 2142,FFT,2025-11-27 16:37:00,Arr 1800,2025-11-27,False
ORD,LAS,F9 2145,FFT,F9 2145,FFT,2025-11-27 18:45:00,Arr 2358 (+170min),2025-11-27,False
LAS,ORD,F9 2146,FFT,F9 2146,FFT,2025-11-27 11:45:00,Arr 1711,2025-11-27,False
DFW,DEN,F9 2147,FFT,F9 2147,FFT,2025-11-27 06:00:00,Arr 0715,2025-11-27,False
FLL,ATL,F9 2171,FFT,F9 2171,FFT,2025-11-27 21:59:00,Arr 2337,2025-11-27,False
FLL,ATL,F9 2173,FFT,F9 2173,FFT,2025-11-27 05:40:00,Arr 0808 (+21min),2025-11-27,False
ATL,FLL,F9 2174,FFT,F9 2174,FFT,2025-11-27 21:40:00,Arr 2338 (+3min),2025-11-27,False
SEA,LAX,F9 2176,FFT,F9 2176,FFT,2025-11-27 15:22:00,Arr 1748,2025-11-27,False
ORD,FLL,F9 2205,FFT,F9 2205,FFT,2025-11-27 08:45:00,Arr 1249,2025-11-27,False
FLL,ORD,F9 2206,FFT,F9 2206,FFT,2025-11-27 13:57:00,Arr 1610,2025-11-27,False
DTW,DEN,F9 2211,FFT,F9 2211,FFT,2025-11-27 05:45:00,Arr 0710,2025-11-27,False
RDU,DEN,F9 2225,FFT,F9 2225,FFT,2025-11-27 17:20:00,Arr 1900,2025-11-27,False
LAS,ONT,F9 2231,FFT,F9 2231,FFT,2025-11-27 20:00:00,Arr 2104,2025-11-27,False
ONT,LAS,F9 2232,FFT,F9 2232,FFT,2025-11-27 06:30:00,Arr 0727,2025-11-27,False
SJU,MCO,F9 2249,FFT,F9 2249,FFT,2025-11-27 11:05:00,Arr 1315 (+4min),2025-11-27,False
MCO,SJU,F9 2250,FFT,F9 2250,FFT,2025-11-27 06:00:00,Arr 1005 (+9min),2025-11-27,False
MCO,CLE,F9 2251,FFT,F9 2251,FFT,2025-11-27 20:47:00,Arr 2311,2025-11-27,False
DEN,ELP,F9 2261,FFT,F9 2261,FFT,2025-11-27 10:40:00,Arr 1248 (+14min),2025-11-27,False
LAX,LAS,F9 2264,FFT,F9 2264,FFT,2025-11-27 17:33:00,Arr 1832,2025-11-27,False
MIA,ATL,F9 2271,FFT,F9 2271,FFT,2025-11-27 11:55:00,Arr 1421 (+16min),2025-11-27,False
ATL,MIA,F9 2272,FFT,F9 2272,FFT,2025-11-27 15:10:00,Arr 1701,2025-11-27,False
CLE,MCO,F9 2280,FFT,F9 2280,FFT,2025-11-27 13:33:00,Arr 1901 (+176min),2025-11-27,False
MDW,ATL,F9 2292,FFT,F9 2292,FFT,2025-11-27 06:05:00,Arr 0927 (+5min),2025-11-27,False
PHL,ATL,F9 2297,FFT,F9 2297,FFT,2025-11-27 12:52:00,Arr 1518,2025-11-27,False
ATL,PHL,F9 2298,FFT,F9 2298,FFT,2025-11-27 07:14:00,Arr 0912,2025-11-27,False
MCO,BWI,F9 2310,FFT,F9 2310,FFT,2025-11-27 13:04:00,Arr 1459,2025-11-27,False
PHL,TPA,F9 2339,FFT,F9 2339,FFT,2025-11-27 15:00:00,Arr 1741,2025-11-27,False
TPA,PHL,F9 2340,FFT,F9 2340,FFT,2025-11-27 11:24:00,Arr 1326,2025-11-27,False
DEN,LAX,F9 2341,FFT,F9 2341,FFT,2025-11-27 12:24:00,Arr 1341,2025-11-27,False
LAX,DEN,F9 2342,FFT,F9 2342,FFT,2025-11-27 14:58:00,Arr 1839 (+11min),2025-11-27,False
LAS,DEN,F9 2350,FFT,F9 2350,FFT,2025-11-27 06:00:00,Arr 0857,2025-11-27,False
SAT,DEN,F9 2355,FFT,F9 2355,FFT,2025-11-27 07:00:00,Arr 0806,2025-11-27,False
DEN,SAT,F9 2356,FFT,F9 2356,FFT,2025-11-27 11:08:00,Arr 1406,2025-11-27,False
ATL,IAH,F9 2399,FFT,F9 2399,FFT,2025-11-27 09:00:00,Arr 1026,2025-11-27,False
IAH,ATL,F9 2400,FFT,F9 2400,FFT,2025-11-27 17:22:00,Arr 2039 (+4min),2025-11-27,False
DFW,TPA,F9 2402,FFT,F9 2402,FFT,2025-11-27 18:56:00,Arr 2150,2025-11-27,False
CLE,ATL,F9 2409,FFT,F9 2409,FFT,2025-11-27 05:30:00,Arr 0800 (+21min),2025-11-27,False
ATL,CLE,F9 2410,FFT,F9 2410,FFT,2025-11-27 08:39:00,Arr 1035 (+3min),2025-11-27,False
MCO,PHL,F9 2416,FFT,F9 2416,FFT,2025-11-27 08:48:00,Arr 1049,2025-11-27,False
LAS,ATL,F9 2428,FFT,F9 2428,FFT,2025-11-27 23:03:00,Arr 0532,2025-11-27,False
DEN,RDU,F9 2440,FFT,F9 2440,FFT,2025-11-27 11:07:00,Arr 1603,2025-11-27,False
ORD,LAX,F9 2445,FFT,F9 2445,FFT,2025-11-27 08:10:00,Arr 1028,2025-11-27,False
LAX,ORD,F9 2446,FFT,F9 2446,FFT,2025-11-27 18:52:00,Arr 0128 (+29min),2025-11-27,False
MIA,ATL,F9 2483,FFT,F9 2483,FFT,2025-11-27 05:30:00,Arr 0732,2025-11-27,False
SFO,LAS,F9 2486,FFT,F9 2486,FFT,2025-11-27 16:48:00,Arr 1927 (+59min),2025-11-27,False
DFW,ATL,F9 2494,FFT,F9 2494,FFT,2025-11-27 16:27:00,Arr 1957 (+3min),2025-11-27,False
PBI,PHL,F9 2500,FFT,F9 2500,FFT,2025-11-27 12:45:00,Arr 1452,2025-11-27,False
JFK,LAX,F9 2503,FFT,F9 2503,FFT,2025-11-27 11:00:00,Arr 1411,2025-11-27,False
LAX,JFK,F9 2504,FFT,F9 2504,FFT,2025-11-27 20:53:00,Arr 0506,2025-11-27,False
PHL,MCO,F9 2505,FFT,F9 2505,FFT,2025-11-27 16:14:00,Arr 1846,2025-11-27,False
MCO,PHL,F9 2506,FFT,F9 2506,FFT,2025-11-27 12:30:00,Arr 1438,2025-11-27,False
BWI,ATL,F9 2509,FFT,F9 2509,FFT,2025-11-27 18:38:00,Arr 2100 (+7min),2025-11-27,False
PHX,SLC,F9 2524,FFT,F9 2524,FFT,2025-11-27 13:53:00,Arr 1504,2025-11-27,False
SJU,TPA,F9 2541,FFT,F9 2541,FFT,2025-11-27 18:52:00,Arr 2053,2025-11-27,False
MCO,CVG,F9 2547,FFT,F9 2547,FFT,2025-11-27 20:40:00,Arr 2222,2025-11-27,False
CVG,MCO,F9 2548,FFT,F9 2548,FFT,2025-11-27 12:10:00,Arr 1429,2025-11-27,False
PHL,ATL,F9 2551,FFT,F9 2551,FFT,2025-11-27 05:46:00,Arr 0804,2025-11-27,False
IAH,TPA,F9 2560,FFT,F9 2560,FFT,2025-11-27 07:50:00,Arr 1110 (+8min),2025-11-27,False
TPA,IAH,F9 2561,FFT,F9 2561,FFT,2025-11-27 05:20:00,Arr 0718 (+23min),2025-11-27,False
LAS,SLC,F9 2576,FFT,F9 2576,FFT,2025-11-27 10:55:00,Arr 1302,2025-11-27,False
PHL,PBI,F9 2581,FFT,F9 2581,FFT,2025-11-27 09:00:00,Arr 1135,2025-11-27,False
STL,MCO,F9 2630,FFT,F9 2630,FFT,2025-11-27 16:13:00,Arr 1910,2025-11-27,False
DFW,DEN,F9 2631,FFT,F9 2631,FFT,2025-11-27 08:48:00,Arr 0952,2025-11-27,False
DEN,DFW,F9 2632,FFT,F9 2632,FFT,2025-11-27 21:05:00,Arr 2335,2025-11-27,False
BWI,ATL,F9 2633,FFT,F9 2633,FFT,2025-11-27 05:49:00,Arr 0827 (+22min),2025-11-27,False
ATL,BWI,F9 2634,FFT,F9 2634,FFT,2025-11-27 15:50:00,Arr 1729,2025-11-27,False
MCO,STL,F9 2635,FFT,F9 2635,FFT,2025-11-27 22:17:00,Arr 2343,2025-11-27,False
MCO,CLE,F9 2667,FFT,F9 2667,FFT,2025-11-27 09:46:00,Arr 1212,2025-11-27,False
CLE,MCO,F9 2668,FFT,F9 2668,FFT,2025-11-27 09:18:00,Arr 1148,2025-11-27,False
ONT,SFO,F9 2677,FFT,F9 2677,FFT,2025-11-27 21:59:00,Arr 2311,2025-11-27,False
SFO,ONT,F9 2678,FFT,F9 2678,FFT,2025-11-27 22:03:00,Arr 2328,2025-11-27,False
CLE,TPA,F9 2683,FFT,F9 2683,FFT,2025-11-27 11:32:00,Arr 1422 (+15min),2025-11-27,False
TPA,CLE,F9 2684,FFT,F9 2684,FFT,2025-11-27 10:00:00,Arr 1204,2025-11-27,False
TPA,DEN,F9 2745,FFT,F9 2745,FFT,2025-11-27 22:29:00,Arr 0025,2025-11-27,False
DEN,TPA,F9 2746,FFT,F9 2746,FFT,2025-11-27 12:22:00,Arr 1745,2025-11-27,False
DEN,TPA,F9 2748,FFT,F9 2748,FFT,2025-11-27 00:59:00,Arr 0613,2025-11-27,False
MCO,BDL,F9 2770,FFT,F9 2770,FFT,2025-11-27 16:44:00,Arr 1924,2025-11-27,False
ATL,MDW,F9 2779,FFT,F9 2779,FFT,2025-11-27 21:40:00,Arr 2234,2025-11-27,False
DEN,RNO,F9 2789,FFT,F9 2789,FFT,2025-11-27 09:57:00,Arr 1116,2025-11-27,False
RNO,DEN,F9 2790,FFT,F9 2790,FFT,2025-11-27 12:21:00,Arr 1506,2025-11-27,False
MCO,ORD,F9 2791,FFT,F9 2791,FFT,2025-11-27 15:00:00,Arr 1650,2025-11-27,False
LAS,DTW,F9 2802,FFT,F9 2802,FFT,2025-11-27 23:00:00,Arr 0545,2025-11-27,False
SAN,DEN,F9 2818,FFT,F9 2818,FFT,2025-11-27 06:49:00,Arr 0949,2025-11-27,False
TPA,PHL,F9 2836,FFT,F9 2836,FFT,2025-11-27 18:46:00,Arr 2053,2025-11-27,False
LAX,SFO,F9 2857,FFT,F9 2857,FFT,2025-11-27 19:18:00,Arr 2030,2025-11-27,False
SFO,LAX,F9 2858,FFT,F9 2858,FFT,2025-11-27 20:53:00,Arr 2213,2025-11-27,False
IAD,MCO,F9 2859,FFT,F9 2859,FFT,2025-11-27 11:12:00,Arr 1339 (+1min),2025-11-27,False
SJU,ATL,F9 2871,FFT,F9 2871,FFT,2025-11-27 16:05:00,Arr 1859,2025-11-27,False
ATL,SJU,F9 2872,FFT,F9 2872,FFT,2025-11-27 20:27:00,Arr 0218 (+72min),2025-11-27,False
DFW,MDW,F9 2882,FFT,F9 2882,FFT,2025-11-27 21:54:00,Arr 2349,2025-11-27,False
AUS,DEN,F9 2889,FFT,F9 2889,FFT,2025-11-27 15:35:00,Arr 1626,2025-11-27,False
DEN,AUS,F9 2890,FFT,F9 2890,FFT,2025-11-27 19:22:00,Arr 2214,2025-11-27,False
ONT,DEN,F9 2908,FFT,F9 2908,FFT,2025-11-27 12:23:00,Arr 1521,2025-11-27,False
TPA,ATL,F9 2911,FFT,F9 2911,FFT,2025-11-27 06:00:00,Arr 0730,2025-11-27,False
ATL,TPA,F9 2912,FFT,F9 2912,FFT,2025-11-27 08:57:00,Arr 1025,2025-11-27,False
DFW,ONT,F9 2923,FFT,F9 2923,FFT,2025-11-27 06:30:00,Arr 0742,2025-11-27,False
IAD,TPA,F9 2953,FFT,F9 2953,FFT,2025-11-27 17:26:00,Arr 1939,2025-11-27,False
TPA,IAD,F9 2954,FFT,F9 2954,FFT,2025-11-27 14:15:00,Arr 1559,2025-11-27,False
SJU,MCO,F9 2981,FFT,F9 2981,FFT,2025-11-27 07:15:00,Arr 0920,2025-11-27,False
TTN,ATL,F9 2983,FFT,F9 2983,FFT,2025-11-27 18:44:00,Arr 2119 (+4min),2025-11-27,False
ATL,TTN,F9 2984,FFT,F9 2984,FFT,2025-11-27 15:44:00,Arr 1720,2025-11-27,False
IAH,DEN,F9 2995,FFT,F9 2995,FFT,2025-11-27 11:48:00,Arr 1323,2025-11-27,False
DEN,IAH,F9 2996,FFT,F9 2996,FFT,2025-11-27 20:07:00,Arr 2352 (+14min),2025-11-27,False
MDW,DFW,F9 2999,FFT,F9 2999,FFT,2025-11-27 18:15:00,Arr 2037,2025-11-27,False
ATL,FLL,F9 3014,FFT,F9 3014,FFT,2025-11-27 19:08:00,Arr 2055,2025-11-27,False
SLC,LAS,F9 3015,FFT,F9 3015,FFT,2025-11-27 14:12:00,Arr 1414,2025-11-27,False
ATL,DFW,F9 3021,FFT,F9 3021,FFT,2025-11-27 13:25:00,Arr 1612 (+67min),2025-11-27,False
DFW,ATL,F9 3022,FFT,F9 3022,FFT,2025-11-27 12:48:00,Arr 1533,2025-11-27,False
MIA,CLE,F9 3025,FFT,F9 3025,FFT,2025-11-27 19:24:00,Arr 2228,2025-11-27,False
ORD,MCO,F9 3044,FFT,F9 3044,FFT,2025-11-27 18:23:00,Arr 2154,2025-11-27,False
BNA,DFW,F9 3051,FFT,F9 3051,FFT,2025-11-27 20:52:00,Arr 2248,2025-11-27,False
DFW,BNA,F9 3052,FFT,F9 3052,FFT,2025-11-27 18:02:00,Arr 1927,2025-11-27,False
TPA,ATL,F9 3053,FFT,F9 3053,FFT,2025-11-27 11:41:00,Arr 1259,2025-11-27,False
ATL,TPA,F9 3054,FFT,F9 3054,FFT,2025-11-27 22:12:00,Arr 2335,2025-11-27,False
BOS,RDU,F9 3057,FFT,F9 3057,FFT,2025-11-27 09:57:00,Arr 1209 (+1min),2025-11-27,False
RDU,BOS,F9 3058,FFT,F9 3058,FFT,2025-11-27 08:20:00,Arr 1007,2025-11-27,False
BWI,IAH,F9 3067,FFT,F9 3067,FFT,2025-11-27 11:14:00,Arr 1436 (+42min),2025-11-27,False
IAH,BWI,F9 3068,FFT,F9 3068,FFT,2025-11-27 06:15:00,Arr 1109 (+50min),2025-11-27,False
RDU,CLE,F9 3073,FFT,F9 3073,FFT,2025-11-27 12:53:00,Arr 1421,2025-11-27,False
CLE,RDU,F9 3074,FFT,F9 3074,FFT,2025-11-27 06:00:00,Arr 0727,2025-11-27,False
BOS,ATL,F9 3085,FFT,F9 3085,FFT,2025-11-27 06:00:00,Arr 0942 (+27min),2025-11-27,False
ATL,BOS,F9 3086,FFT,F9 3086,FFT,2025-11-27 22:05:00,Arr 0019,2025-11-27,False
LGA,CLE,F9 3091,FFT,F9 3091,FFT,2025-11-27 22:55:00,Arr 0012,2025-11-27,False
CLE,LGA,F9 3092,FFT,F9 3092,FFT,2025-11-27 09:52:00,Arr 1128,2025-11-27,False
ATL,DFW,F9 3097,FFT,F9 3097,FFT,2025-11-27 21:15:00,Arr 2236,2025-11-27,False
STL,LAS,F9 3107,FFT,F9 3107,FFT,2025-11-27 21:54:00,Arr 2304,2025-11-27,False
LGA,CLT,F9 3133,FFT,F9 3133,FFT,2025-11-27 12:30:00,Arr 1436,2025-11-27,False
CLT,LGA,F9 3134,FFT,F9 3134,FFT,2025-11-27 20:00:00,Arr 2136,2025-11-27,False
ORD,IAH,F9 3135,FFT,F9 3135,FFT,2025-11-27 06:20:00,Arr 0858,2025-11-27,False
CLT,ORD,F9 3141,FFT,F9 3141,FFT,2025-11-27 16:17:00,Arr 1729,2025-11-27,False
ORD,CLT,F9 3142,FFT,F9 3142,FFT,2025-11-27 12:29:00,Arr 1535 (+3min),2025-11-27,False
LAX,DEN,F9 3156,FFT,F9 3156,FFT,2025-11-27 06:44:00,Arr 0954,2025-11-27,False
DEN,ORD,F9 3172,FFT,F9 3172,FFT,2025-11-27 20:45:00,Arr 0053 (+43min),2025-11-27,False
DFW,IND,F9 3202,FFT,F9 3202,FFT,2025-11-27 15:13:00,Arr 1804,2025-11-27,False
IND,DFW,F9 3203,FFT,F9 3203,FFT,2025-11-27 19:26:00,Arr 2040,2025-11-27,False
DEN,IAH,F9 3206,FFT,F9 3206,FFT,2025-11-27 07:15:00,Arr 1052,2025-11-27,False
ATL,PHL,F9 3210,FFT,F9 3210,FFT,2025-11-27 09:16:00,Arr 1102,2025-11-27,False
DFW,LAX,F9 3211,FFT,F9 3211,FFT,2025-11-27 13:10:00,Arr 1422,2025-11-27,False
LAX,ATL,F9 3216,FFT,F9 3216,FFT,2025-11-27 22:30:00,Arr 0537,2025-11-27,False
DEN,SLC,F9 3219,FFT,F9 3219,FFT,2025-11-27 13:52:00,Arr 1507,2025-11-27,False
MSP,DFW,F9 3223,FFT,F9 3223,FFT,2025-11-27 09:23:00,Arr 1210,2025-11-27,False
DFW,MSP,F9 3224,FFT,F9 3224,FFT,2025-11-27 06:02:00,Arr 0817,2025-11-27,False
IAH,DEN,F9 3229,FFT,F9 3229,FFT,2025-11-27 06:45:00,Arr 0820,2025-11-27,False
CLE,LAS,F9 3231,FFT,F9 3231,FFT,2025-11-27 07:15:00,Arr 0915 (+9min),2025-11-27,False
LAS,CLE,F9 3232,FFT,F9 3232,FFT,2025-11-27 06:55:00,Arr 1420 (+14min),2025-11-27,False
JFK,LAS,F9 3237,FFT,F9 3237,FFT,2025-11-27 07:30:00,Arr 1011,2025-11-27,False
LAS,JFK,F9 3238,FFT,F9 3238,FFT,2025-11-27 22:14:00,Arr 0540,2025-11-27,False
ORD,DFW,F9 3241,FFT,F9 3241,FFT,2025-11-27 17:30:00,Arr 2035 (+11min),2025-11-27,False
ORD,DFW,F9 3243,FFT,F9 3243,FFT,2025-11-27 08:56:00,Arr 1140,2025-11-27,False
DFW,ORD,F9 3244,FFT,F9 3244,FFT,2025-11-27 21:25:00,Arr 2339,2025-11-27,False
SJU,PHL,F9 3247,FFT,F9 3247,FFT,2025-11-27 21:54:00,Arr 0026,2025-11-27,False
BWI,MCO,F9 3273,FFT,F9 3273,FFT,2025-11-27 16:25:00,Arr 1850,2025-11-27,False
MDW,IAH,F9 3281,FFT,F9 3281,FFT,2025-11-27 16:00:00,Arr 1806,2025-11-27,False
IAH,MDW,F9 3282,FFT,F9 3282,FFT,2025-11-27 19:45:00,Arr 2157,2025-11-27,False
CVG,DEN,F9 3285,FFT,F9 3285,FFT,2025-11-27 11:56:00,Arr 1420 (+72min),2025-11-27,False
DEN,CVG,F9 3286,FFT,F9 3286,FFT,2025-11-27 06:00:00,Arr 1045,2025-11-27,False
LGA,ATL,F9 3287,FFT,F9 3287,FFT,2025-11-27 06:15:00,Arr 0856,2025-11-27,False
