origin,destination,flight_no,airline,operating_flight_no,operating_airline,scheduled_time,status,date,cargo
SYD,HKG,CX 100,CPA,CX 100,CPA,2025-12-05 21:30:00,At gate 21:28,2025-12-05,False
SYD,HKG,LA 5647,LAN,CX 100,CPA,2025-12-05 21:30:00,At gate 21:28,2025-12-05,False
SYD,HKG,BA 4130,BAW,CX 100,CPA,2025-12-05 21:30:00,At gate 21:28,2025-12-05,False
SYD,HKG,OM 5670,MGL,CX 100,CPA,2025-12-05 21:30:00,At gate 21:28,2025-12-05,False
SYD,HKG,LX 9500,SWR,CX 100,CPA,2025-12-05 21:30:00,At gate 21:28,2025-12-05,False
SYD,HKG,LH 7000,DLH,CX 100,CPA,2025-12-05 21:30:00,At gate 21:28,2025-12-05,False
BKK,HKG,CX 708,CPA,CX 708,CPA,2025-12-05 21:30:00,At gate 21:47,2025-12-05,False
BKK,HKG,PG 4557,BKP,CX 708,CPA,2025-12-05 21:30:00,At gate 21:47,2025-12-05,False
BKK,HKG,QR 3460,QTR,CX 708,CPA,2025-12-05 21:30:00,At gate 21:47,2025-12-05,False
BKK,HKG,OM 5604,MGL,CX 708,CPA,2025-12-05 21:30:00,At gate 21:47,2025-12-05,False
BKK,HKG,BA 4568,BAW,CX 708,CPA,2025-12-05 21:30:00,At gate 21:47,2025-12-05,False
KIX,HKG,CX 507,CPA,CX 507,CPA,2025-12-05 21:35:00,At gate 21:38,2025-12-05,False
KIX,HKG,JL 7059,JAL,CX 507,CPA,2025-12-05 21:35:00,At gate 21:38,2025-12-05,False
KIX,HKG,QR 5801,QTR,CX 507,CPA,2025-12-05 21:35:00,At gate 21:38,2025-12-05,False
KIX,HKG,CX 565,CPA,CX 565,CPA,2025-12-05 21:35:00,At gate 21:36,2025-12-05,False
KIX,HKG,JL 7055,JAL,CX 565,CPA,2025-12-05 21:35:00,At gate 21:36,2025-12-05,False
DOH,HKG,QR 816,QTR,QR 816,QTR,2025-12-05 21:40:00,At gate 21:42,2025-12-05,False
DOH,HKG,CX 9200,CPA,QR 816,QTR,2025-12-05 21:40:00,At gate 21:42,2025-12-05,False
DOH,HKG,LA 7418,LAN,QR 816,QTR,2025-12-05 21:40:00,At gate 21:42,2025-12-05,False
DOH,HKG,B6 6607,JBU,QR 816,QTR,2025-12-05 21:40:00,At gate 21:42,2025-12-05,False
DOH,HKG,BA 2326,BAW,QR 816,QTR,2025-12-05 21:40:00,At gate 21:42,2025-12-05,False
DOH,HKG,IB 6331,IBE,QR 816,QTR,2025-12-05 21:40:00,At gate 21:42,2025-12-05,False
CRK,HKG,5J 120,CEB,5J 120,CEB,2025-12-05 21:40:00,At gate 21:38,2025-12-05,False
MNL,HKG,PR 310,PAL,PR 310,PAL,2025-12-05 21:45:00,At gate 21:34,2025-12-05,False
NRT,HKG,CX 451,CPA,CX 451,CPA,2025-12-05 21:45:00,At gate 21:47,2025-12-05,False
NRT,HKG,JL 7045,JAL,CX 451,CPA,2025-12-05 21:45:00,At gate 21:47,2025-12-05,False
PEK,HKG,CA 107,CCA,CA 107,CCA,2025-12-05 21:50:00,At gate 22:18,2025-12-05,False
PEK,HKG,CX 6107,CPA,CA 107,CCA,2025-12-05 21:50:00,At gate 22:18,2025-12-05,False
MEL,HKG,CX 104,CPA,CX 104,CPA,2025-12-05 21:50:00,At gate 21:46,2025-12-05,False
MEL,HKG,AY 5842,FIN,CX 104,CPA,2025-12-05 21:50:00,At gate 21:46,2025-12-05,False
MEL,HKG,BA 4566,BAW,CX 104,CPA,2025-12-05 21:50:00,At gate 21:46,2025-12-05,False
MEL,HKG,OM 5660,MGL,CX 104,CPA,2025-12-05 21:50:00,At gate 21:46,2025-12-05,False
MEL,HKG,LX 9510,SWR,CX 104,CPA,2025-12-05 21:50:00,At gate 21:46,2025-12-05,False
MEL,HKG,LH 7010,DLH,CX 104,CPA,2025-12-05 21:50:00,At gate 21:46,2025-12-05,False
DXB,HKG,EK 380,UAE,EK 380,UAE,2025-12-05 21:50:00,At gate 22:14,2025-12-05,False
DXB,HKG,TP 6360,TAP,EK 380,UAE,2025-12-05 21:50:00,At gate 22:14,2025-12-05,False
WNZ,HKG,CX 375,CPA,CX 375,CPA,2025-12-05 21:55:00,At gate 22:57,2025-12-05,False
BKK,HKG,TG 602,THA,TG 602,THA,2025-12-05 21:55:00,At gate 22:07,2025-12-05,False
BKK,HKG,OS 8603,AUA,TG 602,THA,2025-12-05 21:55:00,At gate 22:07,2025-12-05,False
CTS,HKG,HX 693,CRK,HX 693,CRK,2025-12-05 22:00:00,At gate 21:25,2025-12-05,False
CTS,HKG,EY 6803,ETD,HX 693,CRK,2025-12-05 22:00:00,At gate 21:25,2025-12-05,False
SIN,HKG,CX 716,CPA,CX 716,CPA,2025-12-05 22:00:00,At gate 22:26,2025-12-05,False
SIN,HKG,GF 4052,GFA,CX 716,CPA,2025-12-05 22:00:00,At gate 22:26,2025-12-05,False
SIN,HKG,QR 5816,QTR,CX 716,CPA,2025-12-05 22:00:00,At gate 22:26,2025-12-05,False
SIN,HKG,BA 4557,BAW,CX 716,CPA,2025-12-05 22:00:00,At gate 22:26,2025-12-05,False
SIN,HKG,OM 5656,MGL,CX 716,CPA,2025-12-05 22:00:00,At gate 22:26,2025-12-05,False
KUL,HKG,CX 724,CPA,CX 724,CPA,2025-12-05 22:00:00,At gate 22:01,2025-12-05,False
KUL,HKG,MH 9202,MAS,CX 724,CPA,2025-12-05 22:00:00,At gate 22:01,2025-12-05,False
KUL,HKG,QR 5810,QTR,CX 724,CPA,2025-12-05 22:00:00,At gate 22:01,2025-12-05,False
PVG,HKG,CX 381,CPA,CX 381,CPA,2025-12-05 22:05:00,At gate 21:56,2025-12-05,False
